model,version,description,strategy,item_id,bertscore,bleu,sari,perplexity,fkgl_delta,fre_delta,fkgl_input,fkgl_output,fre_input,fre_output,lens,phase,experiment_group,retrieval
claude-haiku-4-5,v1,step 1 - simple prompt engineering,zeroshot,c931a135-8b85-4f1f-a385-c39f42e9dea6,0.856522023677826,0.0148891336375758,34.5071341552728,25.3351745605469,-6.341605121911,18.5454741861868,14.6383491930572,8.29674407114625,35.8094969929964,54.3549711791831,75.5716443354813,PE_v1,PE-v1,none
claude-haiku-4-5,v1,step 1 - simple prompt engineering,constraint,8e6d15b7-de29-4c65-8d40-d0660c5680f6,0.864908456802368,0.0754046086968253,37.7235254480462,28.4894218444824,-9.57202041961371,34.8800945130866,15.4458189450119,5.87379852539818,36.2812399608227,71.1613344739093,62.5189852709795,PE_v1,PE-v1,none
claude-haiku-4-5,v1,step 1 - simple prompt engineering,zeroshot,2f0e5d7d-3c5c-4d95-b31a-f43f036a7c39,0.869148075580597,0.0551696030818882,38.5488932882437,41.8976974487305,-1.31938611883101,1.19371149408649,7.98487077909828,6.66548466026727,63.9692359932088,65.1629474872953,54.4867949708288,PE_v1,PE-v1,none
claude-haiku-4-5,v1,step 1 - simple prompt engineering,constraint,4fa9d2d7-5b3f-4355-a840-9b50d8d666a2,0.893509984016418,0.142268207515542,36.3813439425927,20.6983528137207,-5.21264743460173,20.5826743804686,7.03190423572744,1.81925680112571,73.3033965623082,93.8860709427767,47.7232774945173,PE_v1,PE-v1,none
claude-haiku-4-5,v1,step 1 - simple prompt engineering,structured,a9607071-61cc-4605-bf12-7abe0b9934e3,0.85370671749115,0.0434859361023979,35.9802997096801,19.4776077270508,-3.63548135062286,10.7016910104174,11.2351242077657,7.59964285714286,50.2308089895826,60.9325,18.4647658032451,PE_v1,PE-v1,none
claude-haiku-4-5,v3,BGE-RAG-full,structured,dd8d82a5-887c-4afb-a06d-31b0e3648949,0.890243709087372,0.16253992062834,45.397212831342,28.5657749176025,-4.46332281339327,12.7991479598629,11.8571499150841,7.39382710169088,49.9705233904586,62.7696713503215,79.9038154769316,BGE RAG v3,BGE-RAG,bge
claude-haiku-4-5,v3,BGE-RAG-full,structured,eaa6dad7-58a5-417f-80ef-c7ed93ad4c3f,0.903483927249908,0.195018077398516,47.8963837161423,27.1162452697754,-5.17146893632569,16.116591462672,11.8300420168067,6.65857308048104,50.6188795518208,66.7354710144928,62.5053543915617,BGE RAG v3,BGE-RAG,bge
claude-haiku-4-5,v3,BGE-RAG-full,zeroshot,12d0e40d-427e-4141-b6d0-35c73bc81a06,0.911288797855377,0.435802205221688,50.0957504507431,31.6551761627197,-3.00492185796297,9.3811507316499,8.71158130622585,5.70665944826288,65.2295888408951,74.610739572545,63.7316150902084,BGE RAG v3,BGE-RAG,bge
claude-haiku-4-5,v3,BGE-RAG-full,constraint,8e6d15b7-de29-4c65-8d40-d0660c5680f6,0.874003291130066,0.126967706640885,40.7820870430125,25.3965644836426,-8.58787832452929,28.0880046368273,15.4458189450119,6.8579406204826,36.2812399608227,64.36924459765,75.2627299995728,BGE RAG v3,BGE-RAG,bge
claude-haiku-4-5,v3,BGE-RAG-full,constraint,98ef0db1-7547-4b67-be3d-f9d8cb0b0d13,0.89327198266983,0.206189755288196,39.1440230201874,20.2383308410645,-3.45582417582418,10.400467032967,9.60153846153846,6.14571428571429,60.9559615384616,71.3564285714286,78.153156765504,BGE RAG v3,BGE-RAG,bge
claude-haiku-4-5,v2,step 1 - simple prompt engineering,constraint,9f24621c-4ede-445a-af20-0ca7090a71d9,0.873194992542267,0.139183415964642,38.6481213561289,30.269100189209,-6.46450661780621,24.8219890013448,10.4288752420136,3.96436862420734,58.6236871773153,83.4456761786601,57.6022642517692,PE_v2,PE-v2,none
claude-haiku-4-5,v2,step 1 - simple prompt engineering,zeroshot,1939602c-f4b4-404e-bce2-885b135a0a61,0.86323094367981,0.0467770771516502,38.6908649454429,30.3711795806885,-4.92161375462528,19.7095591653477,8.61893249607536,3.69731874145007,62.3605913134485,82.0701504787962,66.6958791676486,PE_v2,PE-v2,none
claude-haiku-4-5,v2,step 1 - simple prompt engineering,zeroshot,6cd5eb7c-989c-4f3c-a7c9-89654de0839e,0.871603071689606,0.0696274257499085,39.3256830092644,32.0933532714844,-7.35701465107313,26.5810957460481,12.7193479844065,5.36233333333333,47.134904253952,73.716,69.7798355904104,PE_v2,PE-v2,none
claude-haiku-4-5,v2,step 1 - simple prompt engineering,structured,1fb1b1f7-379a-4a8e-ab8b-be1b460d2ea5,0.868175804615021,0.0350000186372591,35.7973797238403,19.1109981536865,-6.78153105873734,23.5875339392518,10.7158366420873,3.93430558335001,55.5952212138401,79.1827551530918,59.1709063977123,PE_v2,PE-v2,none
claude-haiku-4-5,v2,step 1 - simple prompt engineering,zeroshot,6384d603-ea8a-4dd9-8f11-9c29ff53e2a7,0.86328399181366,0.0275726108125794,33.8436725374467,29.1118412017822,-9.62239757703634,33.9078235114285,14.0566598079561,4.43426223091977,44.2228751187085,78.130698630137,71.9269481586891,PE_v2,PE-v2,none
claude-haiku-4-5,v2,step 1 - simple prompt engineering,structured,dfb24b8e-b33e-4fc2-b404-34ba7a13f67e,0.864117681980133,0.100651065648183,37.268672918007,24.5476150512695,-8.19895723838825,24.9166847110057,14.7536555142503,6.55469827586207,42.5215695993392,67.4382543103448,65.6327758253688,PE_v2,PE-v2,none
claude-haiku-4-5,v2,step 1 - simple prompt engineering,structured,2c2ad84a-6435-47fb-becd-40c0d78540ae,0.881127774715424,0.0811196711681163,40.1299828508359,30.5910491943359,-6.78425070354557,26.6447803398375,11.3538541837909,4.56960348024533,50.5131079785194,77.1578883183569,66.8825770707808,PE_v2,PE-v2,none
claude-haiku-4-5,v2,step 1 - simple prompt engineering,zeroshot,5cdcda5a-e2e1-4d4e-8d7f-92f5d7ed5bf7,0.874353229999542,0.0372611327570221,41.4553244461142,31.5890121459961,-6.820096766442,26.8819194103915,13.175034048672,6.35493728222997,39.6582449333949,66.5401643437863,72.3763391731514,PE_v2,PE-v2,none
claude-haiku-4-5,v1,step 1 - simple prompt engineering,constraint,045dd675-b134-4067-9fd5-19e39edb3370,0.867552757263184,0.0711961391451294,38.2242696359911,31.2240772247314,-8.35150952589013,31.5933224119421,12.9028774504184,4.5513679245283,45.3559700408881,76.9492924528302,38.0760431416562,PE_v1,PE-v1,none
claude-haiku-4-5,v1,step 1 - simple prompt engineering,structured,4d3371cd-157c-4a77-a759-3fd0de4b27d5,0.853716492652893,0.0176478427092449,35.3910491019006,34.1300048828125,-8.23362304568764,30.6565926338155,13.2099054182858,4.97628237259816,46.2757702177579,76.9323628515734,52.5808170857557,PE_v1,PE-v1,none
claude-haiku-4-5,v1,step 1 - simple prompt engineering,zeroshot,07892012-6eed-43ee-a1c6-2ac7b7a897a6,0.854041934013367,0.0213265682313776,37.9838624762263,33.4612770080566,-8.0307850871781,29.3428854241438,13.6563372859025,5.62555219872441,47.222380324989,76.5652657491328,63.4959233188922,PE_v1,PE-v1,none
claude-haiku-4-5,v1,step 1 - simple prompt engineering,zeroshot,bd616b1f-fe28-4683-8a58-68a41b433f5f,0.842459619045258,0.0180433000544926,33.613927373569,19.9746341705322,-3.64269444625334,13.5614790148521,9.98887181628393,6.34617737003058,57.5734037578289,71.134882772681,56.5622014896499,PE_v1,PE-v1,none
claude-haiku-4-5,v1,step 1 - simple prompt engineering,zeroshot,24e142a2-272d-4055-b9de-9f648bded566,0.840781688690186,0.0512726044130269,39.1441441801573,28.7065010070801,-3.04251504414469,16.3367630929606,7.90800622171946,4.86549117757477,62.9677106900453,79.3044737830059,65.9367186128188,PE_v1,PE-v1,none
claude-haiku-4-5,v1,step 1 - simple prompt engineering,constraint,0fda55b9-df6f-4212-9088-009fa67cbda5,0.868902206420898,0.0632643340474211,33.8953638208707,29.9687614440918,-2.83295414712349,8.67233067438634,6.3284019525802,3.4954478054567,75.2322012552301,83.9045319296165,52.6694658695853,PE_v1,PE-v1,none
claude-haiku-4-5,v1,step 1 - simple prompt engineering,zeroshot,aa02f886-622f-4f79-b0f0-a096fc568530,0.854525148868561,0.0311476156954465,28.98728708347,25.9548091888428,-5.93494777740995,20.1380218206573,13.1943033090963,7.25935553168636,45.8455549784834,65.9835767991407,49.6678523872806,PE_v1,PE-v1,none
claude-haiku-4-5,v1,step 1 - simple prompt engineering,constraint,59efff9f-d6a7-4ee9-9d12-010d8b5ccdd1,0.848988234996796,0.0447136375869117,39.3893540538243,21.4327964782715,-10.2719396916499,37.6069602751626,14.2596020293123,3.98766233766234,45.489771326569,83.0967316017316,75.908520256788,PE_v1,PE-v1,none
claude-haiku-4-5,v1,step 1 - simple prompt engineering,zeroshot,65c42dd9-cebd-4ff3-b494-5470fc63f7d7,0.841456949710846,0.0227389362681338,29.9270051249932,26.6579971313477,-2.58869040298446,9.52776616242366,8.8170237363178,6.22833333333334,64.628900504243,74.1566666666667,45.2289809939278,PE_v1,PE-v1,none
claude-haiku-4-5,v1,step 1 - simple prompt engineering,zeroshot,e4d47273-fe54-4a7f-b6c3-23972ced96bc,0.84621387720108,0.0130264968356381,31.8423258947643,25.2642860412598,-1.10217511221236,1.85525088178943,9.44776001787274,8.34558490566038,58.5466799358206,60.4019308176101,39.8049766374515,PE_v1,PE-v1,none
claude-haiku-4-5,v1,step 1 - simple prompt engineering,constraint,dddfe981-13ea-4724-bc74-3414bf560595,0.881898581981659,0.111689700659636,43.2400346319476,24.0462341308594,-10.2401368441865,42.3862597398531,13.3749295774648,3.13479273327829,47.8089599133261,90.1952196531792,75.4473558711508,PE_v1,PE-v1,none
claude-haiku-4-5,v1,step 1 - simple prompt engineering,constraint,4746ce49-cc76-469f-b0b2-546b5007a8a2,0.865972518920898,0.086920172831469,40.7726529921823,26.4428062438965,-6.03912476865415,18.8846428551948,9.81721149490374,3.77808672624959,63.9960324178936,82.8806752730884,67.4269594993607,PE_v1,PE-v1,none
claude-haiku-4-5,v1,step 1 - simple prompt engineering,constraint,4d725e57-07e0-4237-b54a-466fe278ddad,0.871690213680267,0.0776709969633201,40.9160428176822,32.7167739868164,-8.65951639803545,37.7796599184231,12.8757661990648,4.21624980102935,42.2508080605656,80.0304679789887,40.1863984633935,PE_v1,PE-v1,none
claude-haiku-4-5,v1,step 1 - simple prompt engineering,constraint,adcd69e0-cb05-409a-9b9c-f148d5aa7d22,0.871147513389587,0.0644609535793606,38.9809578122833,40.0539398193359,-5.32160746971149,12.9537148314564,12.5769155844156,7.25530811470409,46.1759302773498,59.1296451088062,61.3392541950436,PE_v1,PE-v1,none
claude-haiku-4-5,v1,step 1 - simple prompt engineering,constraint,f16bea68-f5d1-4cac-b4fe-99fada558df0,0.860599279403687,0.171395726420121,48.1286242947574,28.9090328216553,-6.22192865656188,23.4501631987222,10.016554883993,3.79462622743111,57.7869068044454,81.2370700031676,55.907503989776,PE_v1,PE-v1,none
claude-haiku-4-5,v1,step 1 - simple prompt engineering,zeroshot,8006ce35-7f22-4d5e-acf0-3540c32f66f3,0.872454941272736,0.0559060144721482,34.6975850302547,33.3790245056152,-3.99121428571429,13.7555,8.48371428571429,4.4925,63.347,77.1025,41.3200409409873,PE_v1,PE-v1,none
claude-haiku-4-5,v1,step 1 - simple prompt engineering,zeroshot,76e81d70-8cef-42f1-b7d8-fcefa003451e,0.845672309398651,0.0213614184385348,33.1845894839006,29.1997814178467,-4.85313951748734,12.7736489597359,10.1027743271222,5.24963480963481,63.5962111801242,76.3698601398602,73.924240606213,PE_v1,PE-v1,none
claude-haiku-4-5,v1,step 1 - simple prompt engineering,structured,eb4e34fd-df73-4aca-9398-10c22ded5414,0.854438304901123,0.0162292074067374,33.1953189363515,21.77001953125,-8.69280432333007,32.2797899025635,13.8709082473031,5.17810392397302,40.4797755480803,72.7595654506438,67.9979115527999,PE_v1,PE-v1,none
claude-haiku-4-5,v1,step 1 - simple prompt engineering,structured,8667c323-4069-43e9-bd7b-17ca3f2f0c2b,0.849518001079559,0.0476213847943834,35.9292843956963,25.7305736541748,-7.51324606183706,28.7169980365606,14.9394603475513,7.42621428571428,33.0517876777251,61.7687857142857,46.2382958548503,PE_v1,PE-v1,none
claude-haiku-4-5,v1,step 1 - simple prompt engineering,structured,851bf72f-5b5f-44fe-ace0-0810ec4b40da,0.835395038127899,0.0457736879212255,37.0674246474697,24.1670627593994,-5.31310619654715,19.3631759361077,11.4038664802351,6.09076028368795,52.1226240638923,71.4858,69.0501241508076,PE_v1,PE-v1,none
claude-haiku-4-5,v1,step 1 - simple prompt engineering,structured,ca92643c-e6e0-48b7-8292-b8de3b61374f,0.872801780700684,0.0793901289811139,34.1490470290599,27.1468486785889,-4.63112242649455,15.3079876546143,10.2349254300281,5.60380300353357,60.5803788059275,75.8883664605418,50.4556836202589,PE_v1,PE-v1,none
claude-haiku-4-5,v1,step 1 - simple prompt engineering,constraint,bfa8903d-aab8-4b7c-a39d-5fd93e4d04c2,0.87672370672226,0.0586970142803394,38.2532638437543,28.3101787567139,-8.27572071529033,28.5111687763713,14.2802812939522,6.00456057866185,39.5826160337553,68.0937848101266,48.4501826372631,PE_v1,PE-v1,none
claude-haiku-4-5,v1,step 1 - simple prompt engineering,zeroshot,b2042288-2308-49c1-8df4-c30de9baafd7,0.875362873077393,0.0744246674634742,38.9978013106745,25.6379432678223,-7.20593261550459,26.5832646678994,14.4007374935534,7.19480487804878,38.8038206979543,65.3870853658537,59.5588360773756,PE_v1,PE-v1,none
claude-haiku-4-5,v1,step 1 - simple prompt engineering,constraint,4aba896b-a5de-4627-b352-885797a43796,0.857505679130554,0.0432910770040186,36.6218848078417,24.3541736602783,-4.98836507068976,16.0093084451482,8.21236770400115,3.22400263331139,70.5875118313495,86.5968202764977,26.0632855600907,PE_v1,PE-v1,none
claude-haiku-4-5,v1,step 1 - simple prompt engineering,structured,0e22ebb4-62a7-4aa8-a33e-8f4958bba5ff,0.867355942726135,0.0919631713503367,40.81782137598,23.0846977233887,-6.85704970052766,28.3755003619702,11.388953380673,4.53190368014539,54.5921688792837,82.967669241254,58.527025352121,PE_v1,PE-v1,none
sonar,v1,step 1 - simple prompt engineering,constraint,4e1e3ea6-52a0-49de-87e5-183ac59694eb,0.858234286308289,0.0870180400243582,37.0088574968776,43.5560684204102,-9.35959928835068,32.5989360439631,12.8116154770648,3.45201618871415,49.3613465647326,81.9602826086957,17.839908377751,PE_v1,PE-v1,none
sonar,v1,step 1 - simple prompt engineering,constraint,dfb24b8e-b33e-4fc2-b404-34ba7a13f67e,0.870343148708344,0.128616413560058,38.9649308679632,28.8769664764404,-8.46684602183106,23.2570559774572,14.7536555142503,6.28680949241925,42.5215695993392,65.7786255767963,68.0286875819007,PE_v1,PE-v1,none
sonar,v1,step 1 - simple prompt engineering,structured,955a6d12-2b8a-4c5d-90ae-ded7cb1d45ce,0.877427875995636,0.0640770390734106,38.3081024245198,33.1051254272461,-6.92706393416041,25.1246669132569,9.74547225501771,2.8184083208573,66.2426997245179,91.3673666377748,69.0525826639426,PE_v1,PE-v1,none
sonar,v1,step 1 - simple prompt engineering,constraint,2e0b6f8f-ffc6-47ef-8e26-7195fdc2cfd4,0.847366750240326,0.0661459559158728,41.5930221885098,20.5059089660645,-5.15572236870353,15.5828438858494,10.1324822476073,4.97675987890376,56.7366702686014,72.3195141544508,19.5194799727702,PE_v1,PE-v1,none
claude-haiku-4-5,v3,BGE-RAG-full,structured,bb974d41-cebc-4517-b191-9e5e655082ed,0.875332653522491,0.210449012062836,44.4892590192127,29.8609218597412,-7.02062592185104,20.9908869736518,13.3709300693165,6.35030414746544,47.4738549618321,68.4647419354839,83.9414782340644,BGE RAG v3,BGE-RAG,bge
claude-haiku-4-5,v3,BGE-RAG-full,constraint,dd8d82a5-887c-4afb-a06d-31b0e3648949,0.894645512104034,0.127100890233047,45.7926811120777,24.0694522857666,-4.98940380109451,17.8892809804728,11.8571499150841,6.86774611398964,49.9705233904586,67.8598043709313,80.6361209213689,BGE RAG v3,BGE-RAG,bge
claude-haiku-4-5,v3,BGE-RAG-full,zeroshot,dd8d82a5-887c-4afb-a06d-31b0e3648949,0.884504914283752,0.108616025057189,44.3544881934139,25.815279006958,-5.57874047672227,19.5324319657192,11.8571499150841,6.27840943836188,49.9705233904586,69.5029553561777,83.1138728467969,BGE RAG v3,BGE-RAG,bge
claude-haiku-4-5,v3,BGE-RAG-full,constraint,c931a135-8b85-4f1f-a385-c39f42e9dea6,0.918843626976013,0.220859855197875,46.9070213365584,27.8970317840576,-5.79026275490524,19.5216937670633,14.6383491930572,8.84808643815201,35.8094969929964,55.3311907600596,72.3496913346771,BGE RAG v3,BGE-RAG,bge
claude-haiku-4-5,v3,BGE-RAG-full,structured,980974d6-79dc-49f9-bb69-7be26d62db4d,0.890346050262451,0.175335439489024,45.3525813306052,24.5124473571777,-7.80776762187089,32.1443195120097,14.8657386363636,7.05797101449275,36.7095935314686,68.8539130434783,81.7609519726528,BGE RAG v3,BGE-RAG,bge
claude-haiku-4-5,v3,BGE-RAG-full,zeroshot,907dfe2b-3861-4ff0-afcd-96ffd7e73e34,0.875064671039581,0.0668322219137491,38.9617387248995,36.1992835998535,-7.90018781462998,25.123128626401,11.9326268390202,4.03243902439025,57.2567765226505,82.3799051490515,72.0212264270252,BGE RAG v3,BGE-RAG,bge
sonar,v1,step 1 - simple prompt engineering,constraint,aa02f886-622f-4f79-b0f0-a096fc568530,0.843996584415436,0.17973357381539,38.3944224415021,15.8517427444458,-7.5892302096811,21.0539844952008,13.1943033090963,5.60507309941521,45.8455549784834,66.8995394736842,20.8804287609505,PE_v1,PE-v1,none
sonar,v1,step 1 - simple prompt engineering,constraint,8719cdb9-c253-4d7d-8e12-505af8172012,0.861754834651947,0.152336987637734,44.5722434188722,55.9047431945801,-6.06196972276601,17.6262305862369,9.44757979943633,3.38561007667032,64.9657748902144,82.5920054764513,24.1925242875453,PE_v1,PE-v1,none
sonar,v1,step 1 - simple prompt engineering,zeroshot,07445115-d1cd-4217-acdc-c15115c78d45,0.876495897769928,0.0487309006359816,32.1681223173283,36.4856758117676,-6.71652182940922,26.8437453506428,9.64288828903655,2.92636645962733,59.4349968853821,86.2787422360249,70.9126732732091,PE_v1,PE-v1,none
sonar,v1,step 1 - simple prompt engineering,structured,3e4c7768-e3df-41ab-8c45-fe0162081dd5,0.85005110502243,0.0527524636258343,40.2125126583651,23.7528533935547,-4.06548546915879,9.97880109364321,12.0973802060009,8.03189473684211,55.6218831168831,65.6006842105264,48.3231081001322,PE_v1,PE-v1,none
sonar,v1,step 1 - simple prompt engineering,zeroshot,8b4bdedb-a35e-4b48-8135-8fa3c7723f18,0.852393805980682,0.00928786139850626,32.0120046000074,51.4261817932129,-8.77527314755281,38.7531194086342,12.8271762327305,4.05190308517773,40.8085179153094,79.5616373239437,58.2030361693578,PE_v1,PE-v1,none
sonar,v1,step 1 - simple prompt engineering,structured,8b4bdedb-a35e-4b48-8135-8fa3c7723f18,0.826012909412384,0.00260420351021124,30.3747958163233,48.1585693359375,-7.94403897782858,32.7017108428605,12.8271762327305,4.88313725490196,40.8085179153094,73.5102287581699,53.7791827601879,PE_v1,PE-v1,none
sonar,v1,step 1 - simple prompt engineering,zeroshot,f6bd5552-f73f-45cd-85b1-c05bd14cfad5,0.900856077671051,0.12777464029659,43.2066320437683,54.0696868896484,-7.88218207626793,30.312557636527,13.1260990085184,5.24391693225044,44.337719941349,74.650277577876,66.6655019116971,PE_v1,PE-v1,none
sonar,v1,step 1 - simple prompt engineering,constraint,59efff9f-d6a7-4ee9-9d12-010d8b5ccdd1,0.847264528274536,0.0487082997079844,39.6038094815067,16.4303569793701,-10.829908575247,38.0607337668096,14.2596020293123,3.42969345406527,45.489771326569,83.5505050933786,67.8557161061321,PE_v1,PE-v1,none
sonar,v1,step 1 - simple prompt engineering,zeroshot,2f0e5d7d-3c5c-4d95-b31a-f43f036a7c39,0.852846264839172,0.0356184446952002,35.4649970637444,36.0194206237793,-0.0353317856292108,-0.215400034699414,7.98487077909828,7.94953899346907,63.9692359932088,63.7538359585094,73.7963850382252,PE_v1,PE-v1,none
sonar,v1,step 1 - simple prompt engineering,constraint,a7654583-1aee-4766-80b1-18c4298bec06,0.858147442340851,0.0696268416692291,38.0457256486271,28.8186836242676,-5.51960712309836,13.9889692521631,11.2840375787339,5.76443045563549,60.3767171986762,74.3656864508393,63.1720409530474,PE_v1,PE-v1,none
